jahr;monat;tourismusregion;tourismusjahr;tourismushalbjahr;unterkunft_6;ankuenfte;uebernachtungen
2008;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;6348;27211
2008;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. FEWO;1299;8070
2008;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Priv. FEWO;3526;27134
2008;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Privatquartiere;3043;18774
2008;8 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Sonstige inkl. Camping;11693;53846
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 2/1*;1670;5875
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 3*;5070;22806
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;7023;40672
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. FEWO;1046;9291
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Priv. FEWO;1262;9951
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Privatquartiere;600;3812
2008;8 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Sonstige inkl. Camping;2933;14708
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 2/1*;9903;50077
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 3*;17685;76400
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;8683;52314
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. FEWO;5556;41515
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Priv. FEWO;5280;45561
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Privatquartiere;2564;16692
2008;8 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Sonstige inkl. Camping;8972;61902
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 2/1*;1367;5864
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 3*;3932;15060
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;2574;11238
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Gew. FEWO;511;4684
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Priv. FEWO;2165;22059
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Privatquartiere;1117;7908
2008;8 ;Kärnten-Mitte;2007/08;SHJ;Sonstige inkl. Camping;765;10682
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 2/1*;4297;20631
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 3*;13795;71438
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;12149;75130
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. FEWO;3570;32968
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Priv. FEWO;5348;53074
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Privatquartiere;3877;26768
2008;8 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Sonstige inkl. Camping;11374;75640
2008;8 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 2/1*;1439;3532
2008;8 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 3*;6234;12660
2008;8 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;7257;12814
2008;8 ;Region Klagenfurt;2007/08;SHJ;Gew. FEWO;24;347
2008;8 ;Region Klagenfurt;2007/08;SHJ;Priv. FEWO;219;997
2008;8 ;Region Klagenfurt;2007/08;SHJ;Privatquartiere;511;1971
2008;8 ;Region Klagenfurt;2007/08;SHJ;Sonstige inkl. Camping;9484;34402
2008;8 ;Region Villach;2007/08;SHJ;Gew. Betr. 2/1*;6798;33008
2008;8 ;Region Villach;2007/08;SHJ;Gew. Betr. 3*;25474;111758
2008;8 ;Region Villach;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;21542;81626
2008;8 ;Region Villach;2007/08;SHJ;Gew. FEWO;5751;47016
2008;8 ;Region Villach;2007/08;SHJ;Priv. FEWO;6197;59023
2008;8 ;Region Villach;2007/08;SHJ;Privatquartiere;4026;24893
2008;8 ;Region Villach;2007/08;SHJ;Sonstige inkl. Camping;31633;213167
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 2/1*;8916;40567
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 3*;24803;103748
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;26005;119539
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Gew. FEWO;4185;33652
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Priv. FEWO;5420;44136
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Privatquartiere;5431;27610
2008;8 ;Wörthersee/Rosental;2007/08;SHJ;Sonstige inkl. Camping;14431;107980
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Gew. Betr. 2/1*;2226;10475
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Gew. Betr. 3*;9806;36815
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;14221;72354
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Gew. FEWO;4702;26767
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Priv. FEWO;2141;23170
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Privatquartiere;1500;9689
2008;9 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2007/08;SHJ;Sonstige inkl. Camping;5711;34645
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. Betr. 2/1*;1624;6685
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. Betr. 3*;6989;26306
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;3895;16884
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Gew. FEWO;372;2324
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Priv. FEWO;933;7120
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Privatquartiere;864;6355
2008;9 ;Hohe Tauern – die Nationalpark Region in Kärnten;2007/08;SHJ;Sonstige inkl. Camping;3557;11049
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 2/1*;827;2429
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 3*;2995;12729
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;4622;23163
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Gew. FEWO;235;2058
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Priv. FEWO;360;2898
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Privatquartiere;200;1358
2008;9 ;Katschberg/Lieser- und Maltatal;2007/08;SHJ;Sonstige inkl. Camping;1221;3928
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 2/1*;2404;12789
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 3*;8186;31572
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;5086;31242
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Gew. FEWO;1306;10751
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Priv. FEWO;814;9463
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Privatquartiere;587;3304
2008;9 ;Klopeiner See – Südkärnten/Lavanttal;2007/08;SHJ;Sonstige inkl. Camping;1523;9004
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 2/1*;668;1662
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 3*;3376;10276
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;1968;7734
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Gew. FEWO;123;1432
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Priv. FEWO;653;6405
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Privatquartiere;438;2354
2008;9 ;Kärnten-Mitte;2007/08;SHJ;Sonstige inkl. Camping;415;7570
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 2/1*;1682;6822
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 3*;7102;33632
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;7153;39596
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Gew. FEWO;1130;11334
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Priv. FEWO;1262;13018
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Privatquartiere;1316;8519
2008;9 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2007/08;SHJ;Sonstige inkl. Camping;3592;18722
2008;9 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 2/1*;1174;2796
2008;9 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 3*;5204;9886
2008;9 ;Region Klagenfurt;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;6361;10495
2008;9 ;Region Klagenfurt;2007/08;SHJ;Gew. FEWO;0;0
2008;9 ;Region Klagenfurt;2007/08;SHJ;Priv. FEWO;111;627
2008;9 ;Region Klagenfurt;2007/08;SHJ;Privatquartiere;242;1120
2008;9 ;Region Klagenfurt;2007/08;SHJ;Sonstige inkl. Camping;1866;5742
2008;9 ;Region Villach;2007/08;SHJ;Gew. Betr. 2/1*;3376;15038
2008;9 ;Region Villach;2007/08;SHJ;Gew. Betr. 3*;14813;49538
2008;9 ;Region Villach;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;16997;58221
2008;9 ;Region Villach;2007/08;SHJ;Gew. FEWO;3136;17574
2008;9 ;Region Villach;2007/08;SHJ;Priv. FEWO;2127;18497
2008;9 ;Region Villach;2007/08;SHJ;Privatquartiere;1755;8867
2008;9 ;Region Villach;2007/08;SHJ;Sonstige inkl. Camping;17371;65837
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 2/1*;2797;10300
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 3*;12109;45834
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Gew. Betr. 5*/4*/4* S;16334;65045
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Gew. FEWO;843;8648
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Priv. FEWO;1223;11111
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Privatquartiere;1084;5725
2008;9 ;Wörthersee/Rosental;2007/08;SHJ;Sonstige inkl. Camping;3632;21953
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Gew. Betr. 2/1*;2008;8655
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Gew. Betr. 3*;8241;34758
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;19321;88532
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Gew. FEWO;8099;47208
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Priv. FEWO;6550;39030
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Privatquartiere;964;4529
2009;1 ;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;WHJ;Sonstige inkl. Camping;646;3110
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Gew. Betr. 2/1*;2040;10709
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Gew. Betr. 3*;7929;39020
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;4677;24003
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Gew. FEWO;1534;8592
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Priv. FEWO;1991;13008
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Privatquartiere;746;4928
2009;1 ;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;WHJ;Sonstige inkl. Camping;2201;10422
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Gew. Betr. 2/1*;836;3575
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Gew. Betr. 3*;3165;13932
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;8353;43250
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Gew. FEWO;2277;13437
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Priv. FEWO;1105;6422
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Privatquartiere;187;820
2009;1 ;Katschberg/Lieser- und Maltatal;2008/09;WHJ;Sonstige inkl. Camping;113;787
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Gew. Betr. 2/1*;925;3059
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Gew. Betr. 3*;4386;14855
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;1095;11485
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Gew. FEWO;1994;12206
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Priv. FEWO;557;3691
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Privatquartiere;216;1354
2009;1 ;Klopeiner See – Südkärnten/Lavanttal;2008/09;WHJ;Sonstige inkl. Camping;155;700
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Gew. Betr. 2/1*;128;413
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Gew. Betr. 3*;989;2984
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;1390;7491
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Gew. FEWO;60;454
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Priv. FEWO;607;4711
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Privatquartiere;33;340
2009;1 ;Kärnten-Mitte;2008/09;WHJ;Sonstige inkl. Camping;490;8768
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Gew. Betr. 2/1*;1656;8630
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Gew. Betr. 3*;12857;56429
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;13943;70065
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Gew. FEWO;5659;32602
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Priv. FEWO;6708;39145
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Privatquartiere;1909;9729
2009;1 ;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;WHJ;Sonstige inkl. Camping;2520;14610
2009;1 ;Region Klagenfurt;2008/09;WHJ;Gew. Betr. 2/1*;588;1243
2009;1 ;Region Klagenfurt;2008/09;WHJ;Gew. Betr. 3*;2508;4849
2009;1 ;Region Klagenfurt;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;4225;6889
2009;1 ;Region Klagenfurt;2008/09;WHJ;Gew. FEWO;0;0
2009;1 ;Region Klagenfurt;2008/09;WHJ;Priv. FEWO;23;206
2009;1 ;Region Klagenfurt;2008/09;WHJ;Privatquartiere;68;211
2009;1 ;Region Klagenfurt;2008/09;WHJ;Sonstige inkl. Camping;751;1966
2009;1 ;Region Villach;2008/09;WHJ;Gew. Betr. 2/1*;2177;9684
2009;1 ;Region Villach;2008/09;WHJ;Gew. Betr. 3*;8351;35167
2009;1 ;Region Villach;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;11076;42158
2009;1 ;Region Villach;2008/09;WHJ;Gew. FEWO;3625;18707
2009;1 ;Region Villach;2008/09;WHJ;Priv. FEWO;1273;8099
2009;1 ;Region Villach;2008/09;WHJ;Privatquartiere;217;956
2009;1 ;Region Villach;2008/09;WHJ;Sonstige inkl. Camping;4150;20158
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Gew. Betr. 2/1*;248;761
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Gew. Betr. 3*;1570;3009
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Gew. Betr. 5*/4*/4* S;4100;12068
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Gew. FEWO;212;2186
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Priv. FEWO;81;607
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Privatquartiere;26;118
2009;1 ;Wörthersee/Rosental;2008/09;WHJ;Sonstige inkl. Camping;825;3618
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Gew. Betr. 2/1*;740;2886
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Gew. Betr. 3*;3916;9735
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;11366;42168
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Gew. FEWO;1123;5351
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Priv. FEWO;865;6831
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Privatquartiere;446;1953
2009;10;Bad Kleinkirchheim/Millstätter See/Nockberge;2008/09;SHJ;Sonstige inkl. Camping;1512;6760
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Gew. Betr. 2/1*;976;2648
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Gew. Betr. 3*;3593;9943
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;1035;3294
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Gew. FEWO;468;2087
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Priv. FEWO;779;3795
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Privatquartiere;278;2024
2009;10;Hohe Tauern – die Nationalpark Region in Kärnten;2008/09;SHJ;Sonstige inkl. Camping;383;1678
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Gew. Betr. 2/1*;238;785
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Gew. Betr. 3*;982;3132
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;5741;23557
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Gew. FEWO;202;1266
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Priv. FEWO;205;1074
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Privatquartiere;78;473
2009;10;Katschberg/Lieser- und Maltatal;2008/09;SHJ;Sonstige inkl. Camping;403;1384
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Gew. Betr. 2/1*;1022;3284
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Gew. Betr. 3*;4433;10654
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;3272;17171
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Gew. FEWO;594;2257
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Priv. FEWO;171;1736
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Privatquartiere;325;2411
2009;10;Klopeiner See – Südkärnten/Lavanttal;2008/09;SHJ;Sonstige inkl. Camping;480;5222
2009;10;Kärnten-Mitte;2008/09;SHJ;Gew. Betr. 2/1*;464;1009
2009;10;Kärnten-Mitte;2008/09;SHJ;Gew. Betr. 3*;1783;4181
2009;10;Kärnten-Mitte;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;3336;11505
2009;10;Kärnten-Mitte;2008/09;SHJ;Gew. FEWO;73;434
2009;10;Kärnten-Mitte;2008/09;SHJ;Priv. FEWO;151;1163
2009;10;Kärnten-Mitte;2008/09;SHJ;Privatquartiere;213;608
2009;10;Kärnten-Mitte;2008/09;SHJ;Sonstige inkl. Camping;670;9089
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Gew. Betr. 2/1*;281;1139
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Gew. Betr. 3*;1951;6521
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;4264;16973
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Gew. FEWO;412;2603
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Priv. FEWO;453;3640
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Privatquartiere;295;1782
2009;10;Nassfeld – Pressegger See/Lesachtal/Weissensee;2008/09;SHJ;Sonstige inkl. Camping;777;2902
2009;10;Region Klagenfurt;2008/09;SHJ;Gew. Betr. 2/1*;1062;2685
2009;10;Region Klagenfurt;2008/09;SHJ;Gew. Betr. 3*;3700;6748
2009;10;Region Klagenfurt;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;6883;11231
2009;10;Region Klagenfurt;2008/09;SHJ;Gew. FEWO;0;0
2009;10;Region Klagenfurt;2008/09;SHJ;Priv. FEWO;20;51
2009;10;Region Klagenfurt;2008/09;SHJ;Privatquartiere;95;308
2009;10;Region Klagenfurt;2008/09;SHJ;Sonstige inkl. Camping;1151;2494
2009;10;Region Villach;2008/09;SHJ;Gew. Betr. 2/1*;826;3023
2009;10;Region Villach;2008/09;SHJ;Gew. Betr. 3*;7361;17062
2009;10;Region Villach;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;12332;44402
2009;10;Region Villach;2008/09;SHJ;Gew. FEWO;826;5268
2009;10;Region Villach;2008/09;SHJ;Priv. FEWO;336;3603
2009;10;Region Villach;2008/09;SHJ;Privatquartiere;191;759
2009;10;Region Villach;2008/09;SHJ;Sonstige inkl. Camping;3227;13443
2009;10;Wörthersee/Rosental;2008/09;SHJ;Gew. Betr. 2/1*;647;1833
2009;10;Wörthersee/Rosental;2008/09;SHJ;Gew. Betr. 3*;3599;9023
2009;10;Wörthersee/Rosental;2008/09;SHJ;Gew. Betr. 5*/4*/4* S;7993;21527
2009;10;Wörthersee/Rosental;2008/09;SHJ;Gew. FEWO;186;1329
2009;10;Wörthersee/Rosental;2008/09;SHJ;Priv. FEWO;176;1453
2009;10;Wörthersee/Rosental;2008/09;SHJ;Privatquartiere;167;639
2009;10;Wörthersee/Rosental;2008/09;SHJ;Sonstige inkl. Camping;971;4830
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Gew. Betr. 2/1*;408;1029
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Gew. Betr. 3*;2211;4075
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Gew. Betr. 5*/4*/4* S;4281;12681
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Gew. FEWO;75;275
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Priv. FEWO;119;708
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Privatquartiere;241;907
2009;11;Bad Kleinkirchheim/Millstätter See/Nockberge;2009/10;WHJ;Sonstige inkl. Camping;78;203
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Gew. Betr. 2/1*;860;2156
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Gew. Betr. 3*;2750;8084
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Gew. Betr. 5*/4*/4* S;845;2282
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Gew. FEWO;702;2335
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Priv. FEWO;1052;3314
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Privatquartiere;199;904
2009;11;Hohe Tauern – die Nationalpark Region in Kärnten;2009/10;WHJ;Sonstige inkl. Camping;314;800
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Gew. Betr. 2/1*;62;137
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Gew. Betr. 3*;154;370
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Gew. Betr. 5*/4*/4* S;0;37
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Gew. FEWO;16;74
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Priv. FEWO;12;75
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Privatquartiere;12;75
2009;11;Katschberg/Lieser- und Maltatal;2009/10;WHJ;Sonstige inkl. Camping;18;161
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Gew. Betr. 2/1*;686;1987
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Gew. Betr. 3*;2069;3856
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Gew. Betr. 5*/4*/4* S;1543;11746
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Gew. FEWO;183;427
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Priv. FEWO;55;618
2009;11;Klopeiner See – Südkärnten/Lavanttal;2009/10;WHJ;Privatquartiere;186;1268
