Jahr;Tourismushalbjahr;Tourismusregion;Unterkunft;Art;Anzahl
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zimmer;0
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere auf Bauernhof;Zusatzbetten;37
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betriebe;148
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Betten;936
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zimmer;0
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Privatquartiere nicht auf Bauernhof;Zusatzbetten;51
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betriebe;87
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Betten;986
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zimmer;0
2010;Sommer;Hohe Tauern – die Nationalpark Region in Kärnten;Sonstige Fremdenunterkunft;Zusatzbetten;37
2010;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betriebe;1
2010;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Betten;14
2010;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zimmer;0
2010;Sommer;Kärnten-Mitte;Bewirtschaftete Schutzhütten;Zusatzbetten;10
2010;Sommer;Kärnten-Mitte;Campingplatz;Betriebe;2
2010;Sommer;Kärnten-Mitte;Campingplatz;Betten;180
2010;Sommer;Kärnten-Mitte;Campingplatz;Zimmer;0
2010;Sommer;Kärnten-Mitte;Campingplatz;Zusatzbetten;0
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betriebe;96
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Betten;765
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;74
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;176
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Betten;1068
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2010;Sommer;Kärnten-Mitte;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;218
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;68
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;771
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;364
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;72
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betriebe;39
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Betten;1027
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zimmer;511
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;133
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Betriebe;10
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Betten;1047
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Zimmer;512
2010;Sommer;Kärnten-Mitte;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;45
2010;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;19
2010;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Betten;309
2010;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2010;Sommer;Kärnten-Mitte;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;41
2010;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Betriebe;1
2010;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Betten;20
2010;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Zimmer;0
2010;Sommer;Kärnten-Mitte;Jugendherbergen u. -gästehäuser;Zusatzbetten;20
2010;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betriebe;1
2010;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Betten;255
2010;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zimmer;0
2010;Sommer;Kärnten-Mitte;Kurheim der Sozialversich.träger;Zusatzbetten;0
2010;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betriebe;39
2010;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Betten;264
2010;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zimmer;0
2010;Sommer;Kärnten-Mitte;Privatquartiere auf Bauernhof;Zusatzbetten;16
2010;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betriebe;47
2010;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Betten;320
2010;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zimmer;0
2010;Sommer;Kärnten-Mitte;Privatquartiere nicht auf Bauernhof;Zusatzbetten;37
2010;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betriebe;10
2010;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Betten;164
2010;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zimmer;0
2010;Sommer;Kärnten-Mitte;Sonstige Fremdenunterkunft;Zusatzbetten;5
2010;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betriebe;5
2010;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Betten;100
2010;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Bewirtschaftete Schutzhütten;Zusatzbetten;184
2010;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betriebe;4
2010;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Betten;1328
2010;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Campingplatz;Zusatzbetten;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betriebe;23
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Betten;134
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;34
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;161
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Betten;917
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;183
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;24
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;458
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;198
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;118
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betriebe;31
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Betten;973
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Zimmer;465
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;212
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Betriebe;9
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Betten;1400
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Zimmer;576
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;258
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;13
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Betten;542
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;203
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Betriebe;25
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Betten;167
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere auf Bauernhof;Zusatzbetten;20
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Betriebe;30
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Betten;173
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Privatquartiere nicht auf Bauernhof;Zusatzbetten;22
2010;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Betriebe;32
2010;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Betten;211
2010;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Zimmer;0
2010;Sommer;Katschberg/Lieser- und Maltatal;Sonstige Fremdenunterkunft;Zusatzbetten;24
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Bewirtschaftete Schutzhütten;Betriebe;14
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Bewirtschaftete Schutzhütten;Betten;141
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Bewirtschaftete Schutzhütten;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Bewirtschaftete Schutzhütten;Zusatzbetten;41
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Campingplatz;Betriebe;13
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Campingplatz;Betten;6992
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Campingplatz;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Campingplatz;Zusatzbetten;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Betriebe;80
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Betten;628
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;71
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;386
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Betten;3020
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;481
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;154
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;3235
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;1470
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;303
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Betriebe;93
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Betten;3724
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Zimmer;1762
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;393
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 4 *;Betriebe;22
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 4 *;Betten;2184
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 4 *;Zimmer;1153
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;365
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;81
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Betten;2204
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;401
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Betriebe;1
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Betten;150
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Jugendherbergen u. -gästehäuser;Zusatzbetten;10
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Betriebe;4
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Betten;549
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Betriebe;2
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Betten;384
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Private u. öffentl. Kurheime;Zusatzbetten;72
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Betriebe;69
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Betten;540
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere auf Bauernhof;Zusatzbetten;38
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Betriebe;159
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Betten;1199
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Privatquartiere nicht auf Bauernhof;Zusatzbetten;103
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Betriebe;27
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Betten;609
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Zimmer;0
2010;Sommer;Klopeiner See – Südkärnten/Lavanttal;Sonstige Fremdenunterkunft;Zusatzbetten;43
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Betriebe;7
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Betten;108
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Bewirtschaftete Schutzhütten;Zusatzbetten;110
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Betriebe;18
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Betten;5696
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Campingplatz;Zusatzbetten;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Betriebe;148
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Betten;1195
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;182
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;451
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Betten;2988
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;625
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;56
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;966
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;449
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;135
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Betriebe;102
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Betten;3600
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Zimmer;1555
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;405
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4 *;Betriebe;29
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4 *;Betten;2365
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4 *;Zimmer;1106
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;396
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;2
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4* Superior;Betten;182
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;80
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Beherb.betriebe 4* Superior;Zusatzbetten;28
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Betriebe;73
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Betten;2082
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Gewerbl. Ferienwohnung bzw. -haus;Zusatzbetten;435
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Betriebe;2
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Betten;424
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Kinder- u. Jugenderholungsheime;Zusatzbetten;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Betriebe;136
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Betten;814
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere auf Bauernhof;Zusatzbetten;129
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Betriebe;192
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Betten;1296
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Privatquartiere nicht auf Bauernhof;Zusatzbetten;150
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Betriebe;19
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Betten;280
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Zimmer;0
2010;Sommer;Nassfeld – Pressegger See/Lesachtal/Weissensee;Sonstige Fremdenunterkunft;Zusatzbetten;22
2010;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Betriebe;0
2010;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Betten;0
2010;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Zimmer;0
2010;Sommer;Region Klagenfurt;Bewirtschaftete Schutzhütten;Zusatzbetten;0
2010;Sommer;Region Klagenfurt;Campingplatz;Betriebe;2
2010;Sommer;Region Klagenfurt;Campingplatz;Betten;1520
2010;Sommer;Region Klagenfurt;Campingplatz;Zimmer;0
2010;Sommer;Region Klagenfurt;Campingplatz;Zusatzbetten;0
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Betriebe;1
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Betten;10
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Zimmer;0
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) auf Bauernhof;Zusatzbetten;0
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Betriebe;19
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Betten;123
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Zimmer;0
2010;Sommer;Region Klagenfurt;Ferienwohnung (priv.) n. auf Bauernhof;Zusatzbetten;18
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betriebe;15
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Betten;253
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zimmer;128
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 2 bzw. 1*;Zusatzbetten;15
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Betriebe;18
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Betten;635
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Zimmer;349
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 3 *;Zusatzbetten;56
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4 *;Betriebe;13
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4 *;Betten;1255
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4 *;Zimmer;694
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4 *;Zusatzbetten;54
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4* Superior;Betriebe;0
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4* Superior;Betten;0
2010;Sommer;Region Klagenfurt;Gewerbl. Beherb.betriebe 4* Superior;Zimmer;0
